Date,Open,High,Low,Close,Volume,Adj Close,simple 10-day moving average,weighted 10-day moving average,momentum,%K,%D,output,close of yesterday,close of two days before,close of three days before,close of four days before,close of five days before,,,,,,,
2013/3/11,831.69001,839.699998,831.500015,834.819995,3186200,417.827825,818.7720083,826.7180084,44.690007,84.59728421,79.10313838,1,831.520014,832.599988,831.380018,838.600024,821.500015,,,,,,,
2013/3/12,830.710034,831.890005,823.670023,827.609988,4012500,414.219213,822.5200083,828.3249138,27.829992,69.01109832,82.04271253,0,834.819995,831.520014,832.599988,831.380018,838.600024,,,,,,,
2013/3/13,827.899981,830.690035,822.309995,825.309983,3279300,413.06806,825.073007,828.8321819,24.109961,60.94036465,81.0822652,0,827.609988,834.819995,831.520014,832.599988,831.380018,,,,,,,
2013/3/14,826.990003,826.990003,817.389993,821.540014,3299000,411.181188,827.1070062,828.1898196,15.349991,53.06164007,78.87880935,0,825.309983,827.609988,834.819995,831.520014,832.599988,,,,,,,
2013/3/15,818.500027,820.299983,813.340031,814.300008,6193200,407.557561,827.9180047,825.8612745,-7.200007,23.84618276,72.39488545,0,821.540014,825.309983,827.609988,834.819995,831.520014,,,,,,,
2013/3/18,804.999991,812.759984,801.470016,807.789984,3672900,404.299291,826.5470016,822.2016343,-30.81004,14.86002386,64.22947468,0,814.300008,821.540014,825.309983,827.609988,834.819995,,,,,,,
2013/3/19,811.240021,819.250009,806.450016,811.320019,4192200,406.066076,823.8190011,819.433092,-20.059999,23.16012987,56.82350803,1,807.789984,814.300008,821.540014,825.309983,827.609988,,,,,,,
2013/3/20,816.830007,817.50999,811.440016,814.709998,2924600,407.762762,822.1519991,817.7769097,-17.88999,34.6324568,52.40420255,1,811.320019,807.789984,814.300008,821.540014,825.309983,,,,,,,
2013/3/21,811.29002,816.920005,809.849994,811.260021,2952200,406.036046,820.0180024,815.79655,-20.259993,25.60818627,46.8777771,0,814.709998,811.320019,807.789984,814.300008,821.540014,,,,,,,
2013/3/22,814.739997,815.239985,809.639999,810.309983,2973400,405.560552,817.8969993,814.0314556,-24.510012,23.12312624,41.2840493,0,811.260021,814.709998,811.320019,807.789984,814.300008,,,,,,,
2013/3/25,812.409993,819.230009,806.820007,809.639999,3420500,405.225225,815.3789997,812.5301828,-17.969989,26.85728453,35.51004934,0,810.309983,811.260021,814.709998,811.320019,807.789984,,,,,,,
2013/3/26,813.500027,814.000015,807.789984,812.419993,2381400,406.616613,813.8600002,811.9921816,-12.88999,37.47422957,32.35636246,1,809.639999,810.309983,811.260021,814.709998,811.320019,,,,,,,
2013/3/27,806.680011,807.000003,801.330019,802.659987,4322000,401.731725,811.5950006,809.9558155,-18.880027,5.183042982,26.7806303,0,812.419993,809.639999,810.309983,811.260021,814.709998,,,,,,,
2013/3/28,803.990015,805.369982,793.300032,794.190011,4571000,397.492498,808.8600003,806.791272,-20.109997,3.296224501,21.80408874,0,802.659987,812.419993,809.639999,810.309983,811.260021,,,,,,,
2013/4/1,795.009991,802.249997,793.250034,801.190023,3610900,400.996007,807.5490018,805.3967306,-6.599961,30.53844859,22.47331532,1,794.190011,802.659987,812.419993,809.639999,810.309983,,,,,,,
2013/4/2,804.540002,814.829995,804.000015,813.040038,4078900,406.926946,808.0740072,806.3951009,1.720019,76.11547319,28.59886025,1,801.190023,794.190011,802.659987,812.419993,809.639999,,,,,,,
2013/4/3,813.460028,814.20001,800.670035,806.200022,3473500,403.503515,807.5620075,806.0543763,-8.509976,49.84603719,31.26745099,0,813.040038,801.190023,794.190011,802.659987,812.419993,,,,,,,
2013/4/4,804.250009,805.750033,791.30002,795.069989,4890300,397.932927,805.5980066,803.7831002,-16.190032,13.49792512,29.15399782,0,806.200022,813.040038,801.190023,794.190011,802.659987,,,,,,,
2013/4/5,786.060026,786.990003,776.400018,783.050039,6860900,391.916936,802.7770084,799.6834697,-27.259944,15.52655241,28.14583443,0,795.069989,806.200022,813.040038,801.190023,794.190011,,,,,,,
2013/4/8,778.750022,779.550002,768.40003,774.849995,5658500,387.81281,799.2310096,794.6058309,-34.790004,12.68929306,27.10245111,0,783.050039,795.069989,806.200022,813.040038,801.190023,,,,,,,
2013/4/9,775.50004,783.750021,773.110037,777.649987,4310200,389.214208,796.0320084,790.6820086,-34.770006,19.92238633,26.40896129,1,774.849995,783.050039,795.069989,806.200022,813.040038,,,,,,,
2013/4/10,782.919981,792.349995,776.000028,790.179987,3953200,395.485479,793.8080078,789.6180047,-12.48,46.90926862,27.3524652,1,777.649987,774.849995,783.050039,795.069989,806.200022,,,,,,,
2013/4/11,792.879982,793.100037,784.060014,790.389981,4053300,395.590581,792.5810072,788.9965453,-3.80003,47.36154981,31.57031588,1,790.179987,777.649987,774.849995,783.050039,795.069989,,,,,,,
2013/4/12,791.990003,792.100001,782.92998,790.04999,3270100,395.420415,792.1670051,788.5363604,-11.140033,46.62928348,35.90362178,0,790.389981,790.179987,777.649987,774.849995,783.050039,,,,,,,
2013/4/15,785.950029,797.000003,777.020003,781.930005,4901200,391.356359,790.2410033,786.6750876,-31.110033,29.14060995,35.76383792,0,790.04999,790.389981,790.179987,777.649987,774.849995,,,,,,,
2013/4/16,786.590013,796.000027,783.920017,793.370031,3480500,397.082097,788.2740026,787.2440017,-12.829991,54.51967665,33.60425826,1,781.930005,790.04999,790.389981,790.179987,777.649987,,,,,,,
2013/4/17,786.750009,790.840031,778.100037,782.55999,4069900,391.671666,785.9099994,786.2050904,-12.509999,37.91153645,32.41080819,0,793.370031,781.930005,790.04999,790.389981,790.179987,,,,,,,
2013/4/18,785.349982,785.800032,761.260021,765.91003,6638300,383.338353,782.9940035,782.5687323,-17.140009,13.01066408,32.36208208,0,782.55999,793.370031,781.930005,790.04999,790.389981,,,,,,,
2013/4/19,769.160012,803.440029,766.260021,799.869994,11594700,400.335332,784.675999,785.6370942,25.019999,91.53619174,39.96304602,1,765.91003,782.55999,793.370031,781.930005,790.04999,,,,,,,
2013/4/22,800.600037,803.960016,774.999991,800.109988,5761000,400.455449,787.2019983,788.443274,22.460001,90.98353993,47.7924707,1,799.869994,765.91003,782.55999,793.370031,781.930005,,,,,,,
2013/4/23,801.000027,815.500039,800.359982,807.899981,4580000,404.354345,790.2269977,792.2065436,17.719994,85.98809831,54.3990419,1,800.109988,799.869994,765.91003,782.55999,793.370031,,,,,,,
2013/4/24,808.110037,818.000039,808.000039,813.450028,3654500,407.132146,792.5540018,796.4289127,23.060047,91.98094897,58.90620994,1,807.899981,800.109988,799.869994,765.91003,782.55999,,,,,,,
2013/4/25,816.250021,816.470016,807.629988,809.100013,3980400,404.954961,794.425005,799.4372784,19.050023,84.31437579,62.60149253,0,813.450028,807.899981,800.109988,799.869994,765.91003,,,,,,,
2013/4/26,807.599988,807.739985,796.580013,801.420017,4970400,401.11112,795.5620077,800.7090988,19.490012,70.77896239,65.01646042,0,809.100013,813.450028,807.899981,800.109988,799.869994,,,,,,,
2013/4/29,803.250033,822.699986,803.00004,819.060013,4596900,409.939947,799.2750085,804.9814634,25.689982,94.0755614,71.50995557,1,801.420017,809.100013,813.450028,807.899981,800.109988,,,,,,,
2013/4/30,819.000015,827.639987,817.679986,824.570001,4608700,412.697698,802.3950055,809.5805529,42.010011,95.37513171,75.59550108,1,819.060013,801.420017,809.100013,813.450028,807.899981,,,,,,,
2013/5/1,823.260033,824.719997,816.360018,820.430041,2907000,410.625646,806.1820106,812.8596503,54.520011,89.13837045,80.71818448,0,824.570001,819.060013,801.420017,809.100013,813.450028,,,,,,,
2013/5/2,820.099988,834.550001,819.050014,829.61,4032500,415.22022,812.5520076,817.1192847,29.740006,92.7661408,88.69373215,1,820.430041,824.570001,819.060013,801.420017,809.100013,,,,,,,
2013/5/3,836.960004,846.800007,836.000027,845.720034,5020100,423.2833,817.1370116,823.149835,45.610046,98.49585967,89.38969894,1,829.61,820.430041,824.570001,819.060013,801.420017,,,,,,,
2013/5/6,848.260033,861.850006,848.260033,861.550013,4278300,431.206213,823.2810141,831.2249261,53.650032,99.54038144,90.24538309,1,845.720034,829.61,820.430041,824.570001,819.060013,,,,,,,
2013/5/7,863.010039,863.870018,850.670035,857.229997,3914000,429.044042,828.2140157,837.3974685,43.779969,90.13223286,90.65979655,0,861.550013,845.720034,829.61,820.430041,824.570001,,,,,,,
2013/5/8,857.000002,873.880017,852.910041,873.630023,4931600,437.252264,834.2320152,845.6549244,64.53001,99.67659251,91.4293609,1,857.229997,861.550013,845.720034,829.61,820.430041,,,,,,,
2013/5/9,870.84003,879.659998,868.230033,871.480015,4396700,436.176184,840.4700154,852.427288,70.059998,90.15408705,92.01333203,0,873.630023,857.229997,861.550013,845.720034,829.61,,,,,,,
2013/5/10,875.309982,880.540038,872.159998,880.229984,3791600,440.555548,848.3510121,859.6563732,61.169971,99.60013669,94.89544946,1,871.480015,873.630023,857.229997,861.550013,845.720034,,,,,,,
2013/5/13,878.890017,882.469991,873.380029,877.529989,2894100,439.204199,854.1980097,864.9616417,52.959988,92.52759943,94.74065326,0,880.229984,871.480015,873.630023,857.229997,861.550013,,,,,,,
2013/5/14,877.49999,888.690022,877.139999,887.1,3155400,443.993994,860.4510096,870.9438217,66.669959,97.80171172,94.98331126,1,877.529989,880.229984,871.480015,873.630023,857.229997,,,,,,,
2013/5/15,895.500038,916.380017,894.020014,915.890029,7963800,458.403418,869.9970084,881.0236435,86.280029,99.49657045,96.01913126,1,887.1,877.529989,880.229984,871.480015,873.630023,,,,,,,
2013/5/16,919.000014,919.97999,902.010002,903.870017,6412700,452.387396,877.4230101,887.1823723,58.149983,80.81688486,94.82420567,0,915.890029,887.1,877.529989,880.229984,871.480015,,,,,,,
2013/5/17,910.019989,913.490026,900.520038,909.18001,5578400,455.04505,883.7690077,892.9563723,47.629997,84.94145779,93.46876548,1,903.870017,915.890029,887.1,877.529989,880.229984,,,,,,,
2013/5/20,904.99999,920.600036,904.99999,908.530025,4540800,454.719732,888.4670089,897.4583754,51.300028,82.73986726,91.78871406,0,909.18001,903.870017,915.890029,887.1,877.529989,,,,,,,
2013/5/21,908.020038,911.66001,897.609987,906.970002,3962000,453.93894,893.4410094,900.822556,33.339979,79.86403456,90.76189423,0,908.530025,909.18001,903.870017,915.890029,887.1,,,,,,,
2013/5/22,902.559988,909.310006,886.880005,889.420004,5116000,445.155157,895.0200075,900.0914641,17.939989,40.46203893,84.84043887,0,906.970002,908.530025,909.18001,903.870017,915.890029,,,,,,,
2013/5/23,877.000002,889.959991,874.000014,882.789983,4545600,441.836828,896.1510043,897.8678233,2.559999,21.94462564,78.01949273,0,889.420004,906.970002,908.530025,909.18001,903.870017,,,,,,,
2013/5/24,875.259984,878.820019,871.010026,873.320031,4589000,437.097113,895.460009,893.7167372,-4.209958,4.658206361,68.5252997,0,882.789983,889.420004,906.970002,908.530025,909.18001,,,,,,,
2013/5/28,883.500026,892.139998,880.400041,881.27002,4510400,441.076086,895.8340121,891.1367392,-5.82998,20.6896389,61.34150365,1,873.320031,882.789983,889.420004,906.970002,908.530025,,,,,,,
2013/5/29,875.710034,877.990039,864.290007,868.310031,4022700,434.589605,893.9550152,886.132379,-47.579998,7.139090623,52.27524154,0,881.27002,873.320031,882.789983,889.420004,906.970002,,,,,,,
2013/5/30,869.919992,878.900017,866.410017,870.760032,4237100,435.815832,889.4420155,881.9151093,-33.109985,11.49000474,43.47458497,1,868.310031,881.27002,873.320031,882.789983,889.420004,,,,,,,
2013/5/31,868.120036,877.000002,867.51999,871.220021,3934800,436.046057,886.1770159,878.6020194,-37.959989,12.30689119,36.6235856,1,870.760032,868.310031,881.27002,873.320031,882.789983,,,,,,,
2013/6/3,873.000039,873.970015,855.01999,867.629987,4946400,434.249243,882.0220136,875.2298324,-40.900038,19.22840524,30.05228034,0,871.220021,870.760032,868.310031,881.27002,873.320031,,,,,,,
2013/6/4,867.849981,870.590037,854.070013,859.100012,3733400,429.979986,877.0790123,871.0621957,-47.86999,8.734153954,22.65170901,0,867.629987,871.220021,870.760032,868.310031,881.27002,,,,,,,
2013/6/5,862.50999,869.450003,857.129999,859.699997,4209300,430.280279,872.3520118,867.9023747,-29.720007,10.19186226,15.68449178,1,859.100012,867.629987,871.220021,870.760032,868.310031,,,,,,,
2013/6/6,864.300007,866.330019,847.219997,864.639999,5153000,432.752752,869.8740113,866.5001906,-18.149984,38.78005702,15.51629359,1,859.699997,859.100012,867.629987,871.220021,870.760032,,,,,,,
2013/6/7,870.420041,879.99999,865.319982,879.729996,5343800,440.305304,869.5680126,868.2921878,6.409965,72.37310391,20.55914142,1,864.639999,859.699997,859.100012,867.629987,871.220021,,,,,,,
2013/6/10,882.1,891.000026,880.089988,890.219984,4670900,445.555548,871.2580079,872.0470917,8.949964,95.72570357,29.66589114,1,879.729996,864.639999,859.699997,859.100012,867.629987,,,,,,,
2013/6/11,883.970015,887.000002,879.520002,879.809994,3511600,440.345343,871.1120053,873.6019983,11.499963,74.44032757,35.04096001,0,890.219984,879.729996,864.639999,859.699997,859.100012,,,,,,,
2013/6/12,885.46004,886.000026,869.649999,871.980003,4405100,436.426428,871.4790025,873.759816,1.219971,56.55548104,39.98259905,0,879.809994,890.219984,879.729996,864.639999,859.699997,,,,,,,
2013/6/13,868.980015,879.659998,865.500039,877.000002,4135600,438.93894,872.1029995,874.7636341,5.779981,68.02189418,45.63578799,1,871.980003,879.809994,890.219984,879.729996,864.639999,,,,,,,
2013/6/14,880.099987,884.699997,874.130011,875.039989,4485500,437.957952,872.4849963,875.2976322,7.410002,63.54493735,50.75959261,0,877.000002,871.980003,879.809994,890.219984,879.729996,,,,,,,
2013/6/17,879.230009,889.430004,878.280032,886.25002,4288300,443.568579,874.3469996,877.8003638,27.150008,89.15029042,57.75178113,1,875.039989,877.000002,871.980003,879.809994,890.219984,,,,,,,
2013/6/18,888.650023,901.000026,888.35003,900.620035,4329400,450.760779,878.4990019,882.5772793,40.920038,99.29343474,66.80770921,1,886.25002,875.039989,877.000002,871.980003,879.809994,,,,,,,
2013/6/19,901.370017,910.84003,897.49999,900.680034,5825900,450.790808,882.5970056,886.6101943,36.040035,84.03019376,74.19154236,1,900.620035,886.25002,875.039989,877.000002,871.980003,,,,,,,
2013/6/20,893.990014,901.000026,883.310031,884.739996,6737200,442.812811,884.6070053,886.9998289,5.01,42.66255167,74.57979182,0,900.680034,900.620035,886.25002,875.039989,877.000002,,,,,,,
2013/6/21,888.34003,889.879993,873.070037,880.930028,7956600,440.90592,884.7270085,886.3312875,-9.289956,34.03174253,70.74565568,0,884.739996,900.680034,900.620035,886.25002,875.039989,,,,,,,
2013/6/24,871.880005,876.320019,863.250033,869.789995,6027700,435.330328,882.6840096,883.6154669,-10.019999,13.74230387,62.54731571,0,880.930028,884.739996,900.680034,900.620035,886.25002,,,,,,,
2013/6/25,877.259996,879.679998,864.510002,866.200022,5101200,433.533544,881.3230124,880.6183783,-5.779981,6.198758533,55.72315881,0,869.789995,880.930028,884.739996,900.680034,900.620035,,,,,,,
2013/6/26,873.75002,878.000039,870.570037,873.650023,3659100,437.262274,881.4900144,879.2232893,-3.349979,21.8533109,52.2529418,1,866.200022,869.789995,880.930028,884.739996,900.680034,,,,,,,
2013/6/27,878.800019,884.689997,876.650011,877.07,3849100,438.973974,881.4970142,878.4196503,2.030011,29.03964671,48.35471705,1,873.650023,866.200022,869.789995,880.930028,884.739996,,,,,,,
2013/6/28,874.899992,881.840006,874.19001,880.370042,4693900,440.625647,882.0300195,878.2147463,-5.879978,35.97396529,45.59761984,1,877.07,873.650023,866.200022,869.789995,880.930028,,,,,,,
2013/7/1,886.450015,892.08,884.99999,887.880041,3446100,444.384405,882.1930216,879.2783865,-12.739994,51.75459036,41.85804984,1,880.370042,877.07,873.650023,866.200022,869.789995,,,,,,,
2013/7/2,890.199985,891.000026,877.269995,882.309994,3779200,441.596594,880.3620175,879.2996542,-18.37004,40.05035134,35.9337415,0,887.880041,880.370042,877.07,873.650023,866.200022,,,,,,,
2013/7/3,879.899992,889.17001,878.500026,886.430016,2091900,443.658667,878.9370157,880.4029267,1.69002,61.40393986,33.67111611,1,882.309994,887.880041,880.370042,877.07,873.650023,,,,,,,
2013/7/5,890.009989,895.410041,887.339994,893.490027,3400300,447.192205,879.8120188,883.0489287,12.559999,94.0298087,38.80784181,1,886.430016,882.309994,887.880041,880.370042,877.07,,,,,,,
2013/7/8,899.210009,906.27002,897.08,905.089987,3935000,452.997992,882.2280147,887.644923,35.299992,97.25701219,45.13036877,1,893.490027,886.430016,882.309994,887.880041,880.370042,,,,,,,
2013/7/9,911.000026,912.950039,897.980039,905.239984,3954800,453.073065,885.7730136,891.8289174,39.039962,84.08330076,52.16446846,1,905.089987,893.490027,886.430016,882.309994,887.880041,,,,,,,
2013/7/10,903.450027,911.140023,900.380041,905.990026,3413300,453.448462,889.752014,895.5047378,32.340003,83.57712914,59.90230552,1,905.239984,905.089987,893.490027,886.430016,882.309994,,,,,,,
2013/7/11,913.000038,920.810031,908.520026,920.239984,5163200,460.580572,894.4110101,901.0480051,43.169984,98.77724851,67.59469929,1,905.990026,905.239984,905.089987,893.490027,886.430016,,,,,,,
2013/7/12,919.999989,923.000038,915.239984,923.000038,5131200,461.961981,899.0040139,906.2460102,42.629996,100,74.69073461,1,920.239984,905.990026,905.239984,905.089987,893.490027,,,,,,,
2013/7/15,924.300006,928.000038,916.360017,924.689997,3917000,462.807806,903.4360094,910.9161889,36.809956,93.4751859,80.44085668,1,923.000038,920.239984,905.990026,905.239984,905.089987,,,,,,,
2013/7/16,927.129998,927.970039,913.900016,919.609999,3962000,460.265265,906.6090052,913.8569143,37.300005,83.46139979,83.61153762,0,924.689997,923.000038,920.239984,905.990026,905.239984,,,,,,,
2013/7/17,921.000026,926.860005,916.300019,918.550025,3009100,459.734747,910.2330083,916.0280088,32.120009,80.90906927,87.69740941,0,919.609999,924.689997,923.000038,920.239984,905.990026,,,,,,,
2013/7/18,918.990014,919.999989,903.190034,910.680034,7261700,455.795813,912.6580101,916.1092862,17.190007,57.40288919,87.29730434,0,918.550025,919.609999,924.689997,923.000038,920.239984,,,,,,,
2013/7/19,886.610011,902.95004,875.610036,896.600012,14703800,448.748755,912.9690086,913.1896502,-8.489975,40.06485054,81.90080853,0,910.680034,918.550025,919.609999,924.689997,923.000038,,,,,,,
2013/7/22,902.000002,912.669985,897.000002,910.700033,5800500,455.805823,913.5300132,912.7771092,5.460049,66.97842272,78.87294958,1,896.600012,910.680034,918.550025,919.609999,924.689997,,,,,,,
